"site","radius","RESERVOIR","BORROWPITS","DUGOUT","LAGOON","BORROWPIT.DRY","SUMP","ROAD.UNCLASSIFIED","ROAD.UNIMPROVED","INTERCHANGE.RAMP","ROAD.GRAVEL.1L","ROAD.GRAVEL.2L","ROAD.PAVED.1L","ROAD.PAVED.2L","ROAD.PAVED.DIV","ROAD.PAVED.UNDIV.1L","ROAD.PAVED.UNDIV.2L","ROAD.PAVED.UNDIV.4L","ROAD.UNPAVED.2L","TRUCK.TRAIL","AIRP.RUNWAY","ROAD.UNPAVED.1L","ROAD.PAVED.4L","ROAD.PAVED.3L","RLWY.SGL.TRACK","RLWY.SPUR","CANAL","VEGETATED.EDGE.ROADS","VEGETATED.EDGE.RAILWAYS","GRVL.SAND.PIT","MINES.PITLAKE","MISC.OIL.GAS.FACILITY","FACILITY.UNKNOWN","FACILITY.OTHER","OIL.GAS.PLANT","CLEARING.UNKNOWN","URBAN.INDUSTRIAL","CLEARING.WELLPAD.UNCONFIRMED","WELL.CASED","WELL.GAS","WELL.OIL","WELL.OTHER","TRANSFER_STATION","LANDFILL","RECREATION","GOLFCOURSE","CAMPGROUND","GREENSPACE","SURROUNDING.VEG","RUNWAY","TRANSMISSION.LINE","CFO","RURAL.RESIDENCE","URBAN.RESIDENCE","COUNTRY.RESIDENCE","RESIDENCE_CLEARING","WELL.ABAND","ROUGH_PASTURE","CROP","TAME_PASTURE","FRUIT.VEGETABLES","CUTBLOCK","PRE.LOW.IMPACT.SEISMIC","TRAIL","DISTURB_VEG","PIPELINE","water","exposed_land","developed","shrubland","grassland","agriculture","coniferous_forest","broadleaf_forest","mixed_forest"
"Cell 38",3750,0,0,0.000208852,0,0,0,0.005018776,0.002611828,0,0.00261466,0.002063841,0,0,0,0.0043318,0.007667773,0,0.000105061,3.41e-05,0,0,0,0,0,0,0,0.027604287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001584595,0,0,0,0,0,0.002784033,0,0.03734445,0,0.048227065,0,0.000602482,0.070315694,0.000751955,0.068720007,0,0,0.00382266,0.001307179,0,5.13e-05,0.134713262,0,0.101845375,0.037521531,0.047614452,0.090107212,0.007386467,0.400171707,0.180639997
"Cell 38",4000,0,0,0.00027534,0,0,0,0.004674253,0.002502836,0,0.002670098,0.001979987,0,0,0,0.003900338,0.007112476,0,9.23e-05,2.99e-05,0,0,0,0,0,0,0,0.025988614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001392711,0,0,0,0,0,0.002963661,0,0.035313259,0,0.043423557,0,0.000918996,0.064803107,0.003796364,0.07277525,0,0,0.003743855,0.001264371,0,7.61e-05,0.144631045,0,0.096412725,0.040035458,0.044877301,0.093203737,0.006534181,0.404902283,0.169403271
"Cell 38",4250,0,0,0.000284548,0,0,0,0.004411287,0.002417931,0,0.002564952,0.001827724,0,0,0,0.003525923,0.006771903,0,8.18e-05,2.65e-05,0,0,0,0,0,0,0,0.024338007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001233681,0,0,0,0,0,0.003059972,0,0.033392314,0,0.038465158,0,0.001172617,0.060816986,0.007528925,0.070963754,0,0,0.003902881,0.001179002,0,9.48e-05,0.15237366,0,0.090428388,0.03866994,0.041972313,0.093115771,0.007109864,0.415335153,0.160994912
"Cell 38",4500,0,0,0.00025381,0,0,0,0.00437789,0.00243916,0,0.002375491,0.001753688,0,0,0,0.003259403,0.006785032,0,7.3e-05,2.37e-05,0,0,0,0,0,0,0,0.023295715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001387134,0,0.000382782,0,0,0,0.003103578,0,0.031931655,0,0.034309971,0,0.001255127,0.056840027,0.008223188,0.076629692,0,0,0.003989902,0.001182422,0,0.00010908,0.148006623,0,0.086681013,0.036802654,0.042332046,0.098422011,0.00816945,0.429026614,0.150559589
"Cell 38",4750,0,0,0.000227796,0,0,0,0.004248636,0.002299247,0,0.002192365,0.00170094,0,0,0,0.003059503,0.006773701,0,6.55e-05,2.12e-05,0,0,0,0,0,0,0,0.022172044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001244962,0,0.000446766,0,0,0,0.003077197,0,0.031120246,0,0.030793437,0,0.001495366,0.0538431,0.009118372,0.09183507,0,0,0.003978936,0.001125123,0,0.000119733,0.143259786,0,0.083315768,0.035891069,0.040088579,0.112893648,0.008122033,0.44029906,0.136130058
"Cell 38",500,0,0,0,0,0,0,0.003947774,0,0,0,0,0,0,0,0,0.022929243,0,0,0,0,0,0,0,0,0,0,0.005013768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075621859,0,0,0,0,0.112750899,0,0,0,0,0.006023618,0.006452338,0,0,0.000361293,0,0.072175526,0.111284274,0.000650738,0.033282765,0.05213607,0.42657786,0.303531474
"Cell 38",5000,0,0,0.000350117,0,0,0,0.004083006,0.002122934,0,0.002384308,0.001639965,0,0,0,0.002906807,0.006489374,0,5.91e-05,1.92e-05,0,0,0,0,0,0,0,0.021415146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001123578,0,0.000403206,0,0,0,0.003137,0,0.029638142,0,0.028555178,0,0.001355544,0.053159634,0.010421007,0.101209828,0,0,0.003936211,0.001173056,0,0.000128222,0.144020611,0,0.08093719,0.037560409,0.037235948,0.124614205,0.00837204,0.444402221,0.122857378
"Cell 38",750,0,0,0,0,0,0,0.00340383,0,0,0,0,0,0,0,0,0.015286154,0,0,0,0,0,0,0,0,0,0,0.004147368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04043111,0,0.013773427,0,0,0.085501384,0,0,0,0,0.003550002,0.00344743,0,0,0.007133399,0,0.049549659,0.055538618,0.027535577,0.040364618,0.036487908,0.481918934,0.301471287
"Cell 39",1000,0,0,0,0,0,0,0.000641974,0,0,0,0,0,0,0,0.003957259,0,0,0,0,0,0,0,0,0,0,0,0.002768988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003058855,0,0,0,0,0.012140038,0,0.044056944,0,0,0.005006638,0.000367473,0,0,0.552358532,0,0.023495853,0,0,0.038629138,0,0.385516477,0
"Cell 39",1250,0,0,0,0,0,0,0.000878719,0,0,0,0,0,0,0,0.00314492,0,0,0,0,0,0,0,0,0,0,0,0.002185699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957667,0,0,0,0,0.016031723,0.000661108,0.088284432,0,0,0.003341513,0.000235182,0,0,0.563053299,0,0.018622846,0,0.006167181,0.092289669,0,0.319867005,0
"Cell 39",1500,0,0,0,0,0,0,0.000925506,0,0,0,0,0,0,0,0.002608999,0,0,0,0,0,0,0,0,0,0,0,0.001805205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009673139,0,0,0,0.001882729,0.02263885,0.000459103,0.114386752,0,0,0.002556588,0.000163321,0,0,0.565585108,0,0.015010506,0,0.007450766,0.13399615,0,0.27795747,0
"Cell 39",1750,0,0.00024579,0,0,0,0,0.002491818,0.000298803,0,0,0,0,0,0,0.003482193,0.000892036,0,0,0,0,0,0,0,0,0,0,0.005254705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120068,0,0,0,0,0,0,0,0.014157819,0,0.009000956,0,0.001383229,0.024317302,0.0003373,0.132016812,0,0,0.002117417,0.000119991,0,0,0.548293511,0,0.027791211,0,0.023399159,0.152235471,0,0.248280647,0
"Cell 39",2000,0,0.000367584,0,0,0,0,0.003335015,0.001610645,0,0.000506199,9.98e-05,0,0,0,0.005148279,0.001870449,0,0.000346302,0,0,0,0,0,0.000762272,0,0,0.010921951,0.001557177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001451523,0,0.002310523,0,0,0,0,0,0.017840883,0,0.023977293,0,0.001059035,0.020254136,0.000258245,0.145854564,0,0,0.001885348,0.000231565,0,0,0.492995894,0,0.059696573,0.002639491,0.028962879,0.160281489,0,0.254393448,0.001030229
"Cell 39",2250,0,0.000290437,0,0,0,0,0.003369761,0.001631423,0,0.000783764,0.000320836,0,0,0,0.005684418,0.002237181,0,0.000291835,0,0,0,0,0,0.001428385,0,0,0.012395919,0.003059643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001146882,0,0.001991143,0,0,0,0,0,0.019592708,0,0.02092388,0,0.000836768,0.016003268,0.000204046,0.162574784,0,0,0.001942572,0.00064653,0.002455211,0,0.439352435,0,0.072521336,0.00593843,0.030920865,0.171868577,0,0.273076431,0.00632193
"Cell 39",250,0,0,0,0,0,0,0.008102602,0,0,0,0,0,0,0,0.017236379,0,0,0,0,0,0,0,0,0,0,0,0.013132489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045154519,0,0,0,0,0,0,0,0,0,0.007807034,0.004905069,0,0,0.417426639,0,0.090307469,0,0,0,0,0.492265898,0
"Cell 39",2500,0,0.000235254,0.000142655,0,0,0,0.003118098,0.001589125,0,0.000854553,0.00043824,0,0,0,0.005683204,0.002997758,0,0.000236387,0,0,0,0,0,0.001604909,0,0,0.013386954,0.003961941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000928975,0,0.001612825,0,0,0,0,0,0.018906056,0,0.019113002,0,0.002033355,0.012962647,0.000165277,0.190423954,0,0,0.002507953,0.000862085,0.011508393,0,0.390149601,0,0.078469033,0.013481179,0.033809864,0.1962945,0.000608784,0.282066277,0.005120763
"Cell 39",2750,0,0.000194424,0.000194181,0,0,0,0.00297109,0.001463789,0,0.001251741,0.000509596,0,0,0,0.005274299,0.003467739,0,0.000195361,0,0,0,0,0,0.001675896,0,0,0.013295849,0.004519723,0,0,0,0,0,0,0,0,0,0,0.000602662,0,0,0,0,0.000767748,0,0.001332914,0,0,0,0,0,0.018264361,0,0.017542008,0,0.002233871,0.01097734,0.000136592,0.217022141,0,0,0.002838258,0.000933253,0.020153194,0,0.350443531,0,0.079920481,0.016632165,0.037925254,0.21550512,0.003796567,0.291544847,0.004232036
"Cell 39",3000,0,0.000163371,0.000163166,0,0,0,0.002953895,0.001950457,0,0.001329235,0.000552074,0,0,0,0.004775552,0.003699185,0,0.000164157,0,0,0,0,0,0.001682082,0,0,0.013290429,0.004628153,0,0,0,0,0,0,0,0,0,0,0.000506404,0,0,0,0,0.000645121,0,0.001120018,0,0,0,0,0,0.018993531,0,0.016123862,0,0.002824086,0.013945292,0.000114776,0.24295835,0,0,0.003099725,0.000932754,0.023441037,0,0.312759859,0,0.080895769,0.018010992,0.040709896,0.245651357,0.006992151,0.290149864,0.004830112
"Cell 39",3250,0,0.000139203,0.000208545,0,0,0,0.002948936,0.002174448,0,0.001342638,0.000559211,0,0,0,0.004780222,0.004382334,0,0.000139874,2.12e-05,0,0,0,0,0.001644174,0,0,0.014151844,0.004514936,0,0,0,0,0,0,0,0,0,0,0.000431492,0,0,0,0,0.000549689,0,0.000954335,0,0,0,0,0,0.01923704,0,0.014195178,0,0.002758358,0.017802477,0.000106658,0.264964124,0,0,0.003496225,0.000945689,0.021596728,0,0.278109336,0,0.084283722,0.02279633,0.046467169,0.262587466,0.007210282,0.29373155,0.004814141
"Cell 39",3500,0,0.000120027,0.000179816,0,0,0,0.00338789,0.002286858,0,0.00128098,0.001371374,0,0,0,0.004776496,0.00676644,0,0.000120605,0.000155049,0,0,0,0,0.00158792,0,0,0.019523618,0.004331361,0,0,0,0,0,0,0,0,0,0,0.000372052,0,0,0,0,0.000473967,0,0.00082287,0,0,0,0,0,0.022945196,0,0.013324575,0,0.002766472,0.019733873,0.003346619,0.275953695,0,0,0.003338609,0.00090018,0.018621669,0,0.248093154,0,0.097914163,0.027856705,0.051654386,0.269544795,0.006217029,0.291668164,0.007051605
"Cell 39",3750,0,0.000104557,0.00015664,0,0,0,0.003404241,0.00252275,0,0.001427943,0.001610444,0,0,0,0.004412435,0.007141836,0,0.000105061,0.000176267,0,0,0,0,0.001518485,0,0,0.021198936,0.004301917,0,0,0,0,0,0,0,0,0,0,0.000324098,0,0,0,0,0.000412878,0,0.000716811,0,0,0,0,0,0.023421876,0,0.012511109,0,0.002409905,0.023652003,0.007760937,0.29632766,0,0,0.003206685,0.000853157,0.016221543,0,0.221602198,0,0.10098465,0.031726023,0.054039478,0.288937768,0.005415723,0.284194038,0.013100122
"Cell 39",4000,0,9.19e-05,0.000137672,0,0,0,0.003481552,0.002462894,0,0.001617675,0.001699121,0,0,0,0.004050292,0.007102015,0,9.23e-05,0.000154922,0,0,0,0,0.001446429,0,0,0.0219162,0.004009719,0,0,0,0,0,0,0,0,0,0,0.000523967,0,0,0,0,0.000387037,0,0.00063001,0,0,0,0,0,0.024344271,0,0.011692559,0,0.002382853,0.025621492,0.009355344,0.314260506,0,0,0.003138436,0.000885454,0.014257215,1.75e-05,0.202893584,0,0.100692803,0.03277204,0.059343465,0.306174575,0.004759913,0.274789289,0.018574331
"Cell 39",4250,0,8.14e-05,0.000121952,0,0,0,0.003717058,0.002478682,0,0.001917741,0.001805175,0,0,0,0.003931232,0.006994353,0,8.18e-05,0.000145395,0,0,0,0,0.001378788,0,0,0.02227621,0.003854186,0,0,0,0,0,0,0,0,0,0,0.000608216,0,0,0,0,0.000660002,0,0.000558071,0,0,0,0,0,0.025888232,0,0.01296621,0,0.002345287,0.026878182,0.010902425,0.313882549,0,0,0.003069099,0.0010433,0.012629229,9.33e-05,0.190382241,0,0.102476923,0.031549359,0.066807471,0.308321729,0.005325971,0.271251098,0.023885208
"Cell 39",4500,0,7.26e-05,0.000142297,0,0,0,0.003823648,0.002506224,0,0.002133976,0.001666374,0,0,0,0.003557007,0.006917313,0,7.3e-05,0.000149517,0,0,0,0,0.001317292,0,0,0.022085694,0.003748455,0,0,0,0,0,0,0,0,0,0,0.000542514,0,0,0,0,0.00086179,0,0.000497786,0,0,0,0,0,0.028035293,0,0.013515905,0,0.002460257,0.031996434,0.012975054,0.310826883,0,0,0.002997304,0.001027679,0.01126496,0.000151111,0.186421181,0,0.099181206,0.031564127,0.068642295,0.308632807,0.005432342,0.273306302,0.026819741
"Cell 39",4750,0,6.52e-05,0.000162711,0,0,0,0.003742577,0.002337908,0,0.0021367,0.001545938,0,0,0,0.003237585,0.00685899,0,6.55e-05,0.000134192,0,0,0,0,0.001260983,0,0,0.021342435,0.003653198,0,0,0,0,0,0,0,0,0,0,0.00048691,0,0,0,0,0.001244962,0,0.000446766,0,0,0,0,0,0.029916611,0,0.012130619,0,0.002440802,0.036094485,0.013914639,0.306357408,0,0,0.002860203,0.001065506,0.01011038,0.000196151,0.186401021,0,0.094886196,0.032760761,0.06735271,0.307849728,0.005717324,0.278108472,0.026923788
"Cell 39",500,0,0,0,0,0,0,0.002025651,0,0,0,0,0,0,0,0.008167824,0,0,0,0,0,0,0,0,0,0,0,0.005898202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012235422,0,0,0,0,0,0,0,0,0,0.004438335,0.001469891,0,0,0.525355613,0,0.045026813,0,0,0,0,0.429617575,0
"Cell 39",5000,0,5.88e-05,0.000259138,0,0,0,0.003681087,0.002206171,0,0.002135181,0.001440352,0,0,0,0.003016093,0.006754003,0,5.91e-05,0.000121108,0,0,0,0,0.001209048,0,0,0.020617742,0.003679704,0,0,0,0,0,0,0,0,0,0,0.000439436,0,0,0,0,0.001123578,0,0.000403206,0,0,0,0,0,0.029774728,0,0.012103389,0,0.002350111,0.037921575,0.014647566,0.296767632,0,0,0.002801058,0.001135109,0.009124618,0.000362468,0.188173984,0,0.091590301,0.032838076,0.064271782,0.303176243,0.005881244,0.285491457,0.028576914
"Cell 39",750,0,0,0,0,0,0,0.000900289,0,0,0,0,0,0,0,0.00533419,0,0,0,0,0,0,0,0,0,0,0,0.003774044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005437965,0,0,0,0,0.00721941,0,0,0,0,0.003379207,0.000653285,0,0,0.546522449,0,0.030815158,0,0,0,0,0.422662393,0
"Cell 4",1000,0,0,0,0,0,0,0.012470278,0.001894279,0,0,0,0,0,0,0.000123437,0.026720404,0,0,0,0,0,0,0,0,0,0,0.032036278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030592926,0,0.265853248,0,0,0.004419362,0,0.150664809,0,0,0.011054552,0.002302908,0,0,0,0,0.107021534,0,0.079817437,0.211373748,0,0.60178728,0
"Cell 4",1250,0,0,0,0,0,0,0.013847662,0.001549934,0,0.000325241,0,0,0,0,0.001872539,0.026018842,0,0,0,0,0,0,0,0,0,0,0.034241597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033879549,0,0.28277096,0,0,0.004377067,0,0.19202476,0,0,0.008429033,0.001963785,0,0,0,0,0.114722967,0,0.104814512,0.245024471,0,0.535438051,0
"Cell 4",1500,0,0,0,0,0,0,0.013407199,0.001318594,0,0.000485263,0,0,0,0,0.002776807,0.022572097,0,0,0,0,0,0,0,0,0,0,0.03161963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030736797,0,0.278058664,0,0,0.00303963,0,0.195541755,0,0,0.00670068,0.002004935,0,0,0.012591258,0,0.108175336,0,0.110828517,0.236201499,0,0.532203386,0
"Cell 4",1750,0,0,0,0,0,0,0.012261929,0.001232949,0,0.000537199,0,0,0,0,0.002578568,0.023747849,0,0,0,0,0,0,0,0,0,0,0.030106466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030093746,0,0.246524065,0,0,0.002233198,0.000138586,0.21576015,0,0,0.00552612,0.001891368,0,0,0.045297411,0,0.112316974,0,0.097000679,0.250766225,0,0.494618717,0
"Cell 4",2000,0,0,0,0,0,0,0.010879831,0.000989486,0,0.00112769,0,0,0,0,0.001974216,0.023101833,0,0,0,0,0,0,0,0,0,0,0.028801361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037560865,0,0.192741928,0,0,0.001709792,0.014983387,0.229559468,0,0,0.004927747,0.001634155,0,0,0.075075397,0,0.113866373,0,0.084879764,0.272279833,0,0.453898631,0
"Cell 4",2250,0,0,0,0,0,0,0.009519983,0.001023798,0,0.001583491,0,0,0,0,0.001559875,0.021006769,0,0,0,0,0,0,0,0,0,0,0.027388218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034543791,0,0.158910515,0,0.001673831,0.005179783,0.020948638,0.239482022,0,0,0.004540913,0.001435167,0,0,0.09885124,0,0.105691997,0,0.084013607,0.289124654,0,0.422318502,0
"Cell 4",250,0,0,0,0,0,0,0.017717702,0,0,0,0,0,0,0,0,0.045011992,0,0,0,0,0,0,0,0,0,0,0.011195624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149150574,0,0.190252252,0,0,0,0,0.078639304,0,0,0.017575809,0.001897509,0,0,0,0,0.155769426,0,0,0.061541002,0,0.782689612,0
"Cell 4",2500,0,0,0,0,0,0,0.009116138,0.000829276,0,0.001486629,0.000841787,0,0,0,0.001264139,0.019057184,0,0,0,0,0,0,0,0,0,0,0.02534382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001940205,0,0.033516401,0,0.143085178,0,0.001355803,0.008683415,0.029785355,0.242424377,0,0,0.003838918,0.001325861,0,0,0.130137746,0,0.099722832,0,0.083508267,0.304876143,0,0.381755012,0
"Cell 4",2750,0,0,0.000102628,0,0,0,0.009777529,0.000696813,0,0.001518666,0.001519753,0,0,0,0.001524524,0.017352731,0,0,0,0,0,0,0,0,0,0,0.024621029,0,0,0,0,0,9.59e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004007681,0,0.034428237,0,0.136709182,0,0.001120498,0.008419179,0.029566273,0.23899631,0,0,0.003642291,0.001182431,0,0,0.159649334,0,0.096862548,0,0.087267792,0.30121288,0,0.355007446,0
"Cell 4",3000,0,0,0.000163196,0,0,0,0.009209775,0.0006448,0,0.001395893,0.001702581,0,0,0,0.001775863,0.015594779,0,0,0,0,0,0,0,0,0,0,0.023902016,0,0,0,0,0,8.06e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761977,0,0.031987777,0,0.129858352,0,0.00094153,0.010325641,0.032390884,0.22915612,0,0,0.003583623,0.00115818,0,0,0.184889514,0,0.091461068,0,0.091729426,0.290012286,0,0.341907705,0
"Cell 4",3250,0,0,0.000139054,0,0,0,0.008811216,0.00072235,0,0.001335073,0.001613126,0,0,0,0.001988861,0.01497081,0,0,3.27e-05,0,0,0,0,0,0,0,0.023497691,0,0,0,0,0,6.87e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004967853,0,0.033016219,0,0.119831671,0,0.00080225,0.013110299,0.038488078,0.224538288,0,0,0.003242989,0.001134599,0,0,0.204908342,0,0.087942216,0.000868262,0.090447717,0.291239316,0,0.323123462,0.001470683
"Cell 4",3500,0,0,0.000119899,0,0,0,0.008805514,0.000887279,0,0.001253221,0.001522647,0,0,0,0.002157284,0.015029735,0,0,4.75e-05,0,0,0,0,0,0,0,0.022884481,0,0,0,0,0,5.92e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500075,0,0.03799134,0,0.108766502,0,0.000915809,0.02227102,0.03874259,0.219306051,0,0,0.00318239,0.001109635,0,0,0.220574877,0,0.088780284,0.001068451,0.08655729,0.28987103,0.000578706,0.310736619,0.001832743
"Cell 4",3750,0,0,0.000208578,0,0,0,0.008395361,0.000863975,0,0.001314054,0.001433326,0,0,0,0.002593635,0.014319203,0,0,4.71e-05,0,0,0,0,0,0,0,0.022895276,0,0,0,0,0,5.16e-05,0,0,2.58e-05,0,0,0,0,0.000184852,0,0,0,0,0,0,0,0,0.004942724,0,0.03691991,0,0.1009259,0,0.000903851,0.02951626,0.033789702,0.219007346,0,0,0.003022465,0.001048911,0,0,0.233605666,0,0.088036358,0.001412273,0.080620731,0.289883342,0.001029248,0.30381586,0.001596523
"Cell 4",4000,0,0,0.000183594,0,0,0,0.007782681,0.00081467,0,0.001328864,0.00134622,0,0,0,0.002876919,0.013547506,0,0,4.14e-05,0,0,0,0,0,0,0,0.022420042,0,0,0,0,0,4.54e-05,0,0,2.26e-05,0,0,0,0,0.000263589,0,0,0,0,0,0,0,0,0.004834886,0,0.033876876,0,0.095908068,0,0.001059199,0.032563184,0.030582668,0.218249338,0,0,0.002883279,0.001000967,0,0,0.24465809,0,0.08563526,0.002652353,0.075616258,0.286337327,0.000904612,0.302792905,0.001403194
"Cell 4",4250,0,0,0.000203288,0,0,0,0.00722495,0.000852936,0,0.001288728,0.00126773,0,4e-05,0,0.002944231,0.012605583,0,0,3.67e-05,0,0,0,0,0,0,0,0.021672863,0,0,0,0,0,4.02e-05,0,0,2.01e-05,0,0,0,0,0.000233491,0,0,0,0.001024384,0,5.3e-05,0,0,0.004635844,0,0.031229266,0,0.08937477,0,0.000938252,0.036416372,0.030004754,0.216635516,0,0,0.002815916,0.000959863,0,0,0.25081953,0,0.081934341,0.002353705,0.075356905,0.284797676,0.001113101,0.302381774,0.001242968
"Cell 4",4500,0,0,0.000217592,0,0,0,0.006990636,0.000889373,0,0.00130151,0.001196769,0,0.000210398,0,0.002787044,0.011860134,0,0,3.27e-05,0,0,0,0,0,0,0,0.0210021,0,0,0,0,0,3.58e-05,0,0,3.12e-05,0,0,0,0,0.000208268,0,0,0,0.004688214,0,0.00092729,0,0,0.00449043,0,0.029808769,0,0.085178544,0.000100314,0.000860049,0.038316277,0.03015764,0.219879821,0,0,0.002713634,0.000874203,0,0,0.252016639,0,0.078932469,0.002099447,0.078405578,0.287778238,0.002858929,0.296800003,0.001108696
"Cell 4",4750,0,0,0.000227836,5.98e-05,0,0,0.006799916,0.000941616,0,0.001310993,0.001160532,0,0.000190218,0,0.002801641,0.011291874,0,0,2.94e-05,7.1e-05,0,0,0,0,0,0,0.020388534,0,0,0,0,0,3.22e-05,0,0,6.99e-05,0,0,5e-05,0,0.000186922,0,0,2.6e-06,0.009483227,0,0.001156122,0.000403126,0,0.004344733,0,0.028194957,0,0.083623076,0.001322663,0.000938913,0.034962722,0.029872941,0.224179366,0,0,0.00248236,0.000836934,0,0,0.25114321,0,0.077861994,0.001884268,0.080130455,0.289218719,0.003260419,0.295505871,0.000995063
"Cell 4",500,0,0,0,0,0,0,0.016126394,0,0,0,0,0,0,0,0,0.030550864,0,0,0,0,0,0,0,0,0,0,0.013179016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041928789,0,0.217298522,0,0,0,0,0.161576977,0,0,0.016018574,0.003526545,0,0,0,0,0.117278978,0,0.051315329,0.180591335,0,0.65081437,0
"Cell 4",5000,0,5.88e-05,0.000264371,0.000289891,0,0,0.006748613,0.001131446,0,0.001517264,0.00114596,0,0.000171671,0,0.00295974,0.011237794,0,0,2.65e-05,0.000209654,0,0,0,0,0,0,0.020613051,0,0,0,0,0,2.9e-05,0,0,6.31e-05,0,0,0.000182326,0,0.000168697,0,0,2.35e-06,0.013115463,0,0.0010434,0.000830605,0,0.004201931,0,0.026853613,0,0.084110023,0.0021496,0.001016848,0.031857317,0.030025872,0.233435149,0,0,0.002327703,0.000810745,0,0,0.246069139,0,0.081467224,0.001700552,0.086084034,0.292537127,0.002942528,0.288301353,0.000898044
"Cell 4",750,0,0,0,0,0,0,0.012785079,0.001261873,0,0,0,0,0,0,0,0.024768079,0,0,0,0,0,0,0,0,0,0,0.01215869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036071608,0,0.226517233,0,0,0,0,0.168327074,0,0,0.013946853,0.00324291,0,0,0,0,0.097061365,0,0.054961145,0.179088136,0,0.668889362,0
"Cell 40",1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004557706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004236136,0.130922627,0,0.024745428,0,0,6.14e-06,0.005948196,0,0.015092001,0.171278896,0,0.195068014,0,0.132823125,0,0.027832007,0.429935724,0.043062229
"Cell 40",1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006817019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002711127,0.122919666,0,0.039787525,0,0,3.93e-06,0.005440012,0,0.011809618,0.173524105,0,0.153166519,0,0.151678365,0,0.020467763,0.473475472,0.027687778
"Cell 40",1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005742311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002334627,0.139439283,0,0.058995202,0,0,2.73e-06,0.005266681,0,0.009595486,0.168620248,0,0.142251017,0,0.196490443,0,0.02065199,0.452758685,0.019227623
